id	text
es_0693	"Noboa le pone freno a la ""toma"" indígena: ni Latacunga ni diésel sube."
es_0694	YouTube estrena IA: ahora tus videos raros tendrán compañía inteligente.
es_0695	Las haciendas no se venden, ¡se pasean en primavera!
es_0696	MacBook Pro 13 reacondicionado: como nuevo, pero con menos drama en la tarjeta.
es_0697	Chino: menos letra, más loop.
es_0698	El Gobierno perdió el apoyo popular… y hasta el del espejo.
es_0699	El puente maldito por un nombre que todos fingían no recordar.
es_0700	Cómo vender tu edificio en Barcelona sin que tu tía te desherede (ni tu hermano te bloquee en WhatsApp).
es_0701	La cinta de correr: el único que nunca te abandona… aunque tú sí lo hagas.
es_0702	Cueva se fugó a Lima, y Quispe llegó a Australia... ¡a sudar en traje de gala!
es_0703	Taylor Swift consigue una orden de alejamiento... ¡y un nuevo sistema de alarma con cara de fan obsesionado!
es_0704	El DUO eléctrico: 100 unidades para los que nunca aprobaron el examen... ¡pero sí el estilo!
es_0705	Menos alumnos por aula… pero solo si tu colegio no cobra cuota y reza barato.
es_0706	Monchi se va del Aston Villa y deja a Emery más solo que un cepillo de dientes en una fiesta.
es_0707	Messi le palmeó la cabeza a Dembélé como si acabara de aprobar matemáticas.
es_0708	El nuevo CEO de Starbucks quiere reconquistar cafeteros... ¡con más espuma y menos excusas!
es_0709	¡Viernes futbolero: clásico, ligas y hasta el perro quiere jugar!
es_0710	"Justo Fernández: ""Con Uruguay se prendió la chispa... ¡y ni siquiera usamos fósforos!"""
es_0711	¡Diagnóstico: ¡basta de diagnósticos!
es_0712	Sobrevivió a un avión, a la selva vietnamita y a ocho días sin Wi-Fi: Annette Herfkens, ejecutiva con licencia para vivir.
es_0713	“Me da paz… y un poco de misterio íntimo”, dice Paula Cahen d’Anvers, como si confesara que su pasión es abrazar cactus.
es_0714	Negociador policial: sin miedo a las alturas, con ideas a mil y nervios de teflón.
es_0715	¡Peñarol y Nacional se esconden de la FIFA como si fuera el examen final!
es_0716	"¡Bolivia le dice ""hasta aquí"" al amor de pañales!"
es_0717	“Demon Slayer: Parte 2 – Donde los demonios se pelean y el guion dice ‘¡otra vez no!’”
es_0718	Bruselas adelanta la despedida del gas ruso: “No te preocupes, ya no te extrañaré… en 2027”.
es_0719	¡La uruguaya se mete al Masterchef... ¡a ver si cocina mejor que Wanda con los chismes!
es_0720	¿El iPhone 17 o tres años sin alquiler?
es_0721	Renunció a la Argentina por amor… y al sentido común por error.
es_0722	Expulsado, desnudado y luego obligado a mendigar su propia camiseta.
es_0723	Mientras el matrimonio se pone traje, la unión civil ya le está ganando la carrera en zapatillas.
es_0724	¡Un gato de pajonal se paseó por el norte… y Uruguay sigue sin saber si es vecino o turista!
es_0725	El Mercosur y EFTA se casan, Lubetkin es el padrino y la economía llora de emoción.
es_0726	Paternain hizo historia... ¿y los otros celestes, en la tribuna o en el chivito?
es_0727	Powell pone hielo al bajón de tipos, pero se quema con la sartén de inflación y empleo.
es_0728	Brigitte Macron llevará su ADN al tribunal... y un espejo, por si acaso.
es_0729	Americanas: donde hasta el café se toma con perspectiva de género.
es_0730	¡El Universal resucitó en Instagram como @eluniversalve… porque los hackers no le dejan ni en paz ni en offline!
es_0731	Naturaleza en modo avión… pero en el Eixample.
es_0732	"""La ministra IA dice que no vino a quitarnos el puesto… pero ya tiene gabinete y todo."""
es_0733	"Isadora, la hija explosiva de Chayanne: ""Mi papá es mi superhéroe... y yo ya tengo Grammy en la mira""."
es_0734	—¿Iluminar el Palacio por Peñarol? ¡Ni que fuera su camerino!
es_0735	River y Gallardo deben pagar su deuda... con goles, no con excusas.
es_0736	Meta lanza gafas que hasta te ignoran como tu ex.
es_0737	"Moody’s: ""En el largo plazo, hasta el café se ve negro."""
es_0738	"""Mi hijo tiene 3 años y su mayor logro es no saber qué es un ‘like’."""
es_0739	La ONU cumple 80… y sigue intentando que no nos matemos.
es_0740	BancoEstado reabre su museo... ¡porque el dinero también tiene historia (y polvo)!
es_0741	"La ""hermosa"" que casi fue Barbie... pero el espejo dijo ""nope""."
es_0742	"Evangelina Anderson: ""¿Yo con Paredes? ¡Qué ironía… y qué defensa!"""
es_0743	Pedaleando hacia la gloria... y las ampollas.
es_0744	¡El queso rallado que ralla más es tu salud!
es_0745	¡Viernes mojado: las tormentas llegan antes que tu pizza!
es_0746	La Generalitat repartió ayudas con un Wordpad disfrazado de milagro tecnológico.
es_0747	¡Los vampiros cedieron a la presión… de los fans que no mueren!
es_0748	Von der Leyen apura el gas ruso como si fuera el último trago del bar.
es_0749	"Las flores amarillas: cuando tu jardín dice ""¡cuidado, traición!"" pero con estilo."
es_0750	Black Ops 7 trae 18 mapas... ¡y 18 formas nuevas de morir gritando!
es_0751	Congela la cáscara del plátano… ¡por si acaso tu abuela tenía razón!
es_0752	La gran carrera por imanes que no huelan a panda.
es_0753	La psicología lo confirma: hay gente que saluda menos que su jefe en día de pago.
es_0754	"Uruguay en modo ""a ver cómo salimos de esta sin vender el mate""."
es_0755	Nvidia le presta a OpenAI 100 mil millones... ¡para que no se quede sin café mientras entrena la IA!
es_0756	Los 9 alimentos que le dan fibra a tu dieta… y drama a tu baño.
es_0757	El impuesto al lujo brilla más por su ausencia que por su recaudación.
es_0758	Perú: más perdido que wi-fi en Machu Picchu.
es_0759	De la fábrica al burnout en tres generaciones.
es_0760	La fregona: el arma secreta del ejército para derrotar al polvo.
es_0761	¡Peñarol, campeón de la Libertadores, ya tiene cita, lugar y rival para no perderse en el mundialito de futsal!
es_0762	Diez comidas que te salvan de olvidar dónde dejaste las llaves (y tu nombre).
es_0763	"¡Nuestros abuelos prehistóricos descubrieron el ""modo islas griegas"" para colarse en Europa!"
es_0764	"Realme 15 y 15 Pro: probados antes de que mi batería diga ""adiós""."
es_0765	Trump le dio a TikTok 90 días más para seguir bailando antes del apagón.
es_0766	Donde hay un uruguayo, hay un DAC… ¡y probablemente una fila!
es_0767	Andar en moto a más de 50 km/h: donde empieza el viaje… y termina tu póliza.
es_0768	La sal: ni tanta que mates, ni tan poca que te desmayes.
es_0769	Garbanzos griegos: cuando los legumbres se van de vacaciones a Santorini.
es_0770	Primavera: cuando tu piel pide agua, protector y un abanico.
es_0771	La Línea 2 del Metro sigue en modo “excavación infinita”: faltan 7 km… y la paciencia de todos.
es_0772	"Leiro: ""Diseñar es pensar... con estilo y sin café derramado."""
es_0773	¡Uruguay invadido… por cámaras y un actor local que ya se cree Hollywood!
es_0774	Sofía Rodríguez y su pareja se fueron de fin de semana romántico... ¡a celebrar que siguen solteros!
es_0775	Lo agarraron en Central de Abastos: robó a una mujer y dejó dos hombres con más moretones que aguacate en oferta.
es_0776	El nuevo Renault Koleos: el SUV híbrido que vino a cargarle pilas al segmento.
es_0777	El agro uruguayo creció un 0,4%… ¡justo lo que necesitaba la economía para no quedarse en off!
es_0778	¡Se llevaron hasta el plumón de los gansos… y la pista!
es_0779	Natalia Oreiro va al Oscar y al Goya... ¡y nosotros con palomitas!
es_0780	Argentinos buscando paz en estaciones… y encontrando pura fila.
es_0781	Alicorp le roba dos horas al reloj... ¡y se las da a tu lista de compras!
es_0782	“PRI: Crónica del Fin”… porque hasta los villanos merecen su spin-off.
es_0783	Deporte de élite: donde tu mamá, tu jefe interno y tu necesidad de likes te entrenan sin piedad.
es_0784	Mastantuono le puso fecha al ángulo: ¡golazo y primera con el Madrid!
es_0785	¡Simulacro 2025: practiquemos a no morir (otra vez)!
es_0786	China le dijo a Xpeng: “¡Gira el volante… hacia el taller!” 🚗💨
es_0787	¡Tu comida se pone crujiente y tu culpa se evapora!
es_0788	El sábado: lluvia todo el día y viento para peinarte como en una telenovela.
es_0789	Callejeó, compuso y mintió… ¡y así fundó una leyenda del rock!
es_0790	Marileidy Paulino: “Tengo fe… y zapatillas prestadas del récord mundial.”
es_0791	¡Patagonia estrena granja marina y ahora hasta los pingüinos pagan impuestos!
es_0792	“Heavy Metal”, el disco que nació en plena crisis de los 30… del siglo pasado.
es_0793	"Hierba que abraza tu estómago y le dice ""tranqui, ya pasó""."
es_0794	El día que Guns N’ Roses lanzó dos discos y medio mundo pensó que era un error de impresión.
es_0795	"Diputados brasileños aprueban el ""botón de pánico anticorrupción""."
es_0796	Los 7 alimentos que te hacen olvidar… ¡hasta que los comiste!
es_0797	¡Cuidado! Tu cédula digital no se activa por WhatsApp, ¡ni por magia!
es_0798	La Aemet anuncia que el verano se va de vacaciones y trae paraguas.
es_0799	¡El Festival de Literatura vuelve a Montevideo… y trae más libros que excusas para no leerlos!
es_0800	Villa Devoto: donde hasta el perro del barrio pide menú degustación.
es_0801	¿Frutas para diabéticos? Solo las que no se enteren de que son dulces.
es_0802	Mica y Mateo se dieron calor… bajo el sol de Ilha Grande.
es_0803	Se quebró el brazo estrangulando... y hasta aplaudió con la otra mano.
es_0804	¡Último receso del año: Uruguay te espera… y tu pijama también!
es_0805	¿Hipoteca? ¡Antes asegúrate de que el banco no se lleve hasta tu perro!
es_0806	Carlos III recibió a Trump como si fuera un paquete de Amazon, pero con carrozas y guardias.
es_0807	Sarab Rey: la antropóloga que te recomienda sufrir un poquito cada día para que tu cerebro no se ponga cómodo.
es_0808	Redford en modo abuelito: menos Hollywood, más galletitas.
es_0809	El postre que te limpia el alma... y el intestino.
es_0810	Treinta años de ‘Avalancha’… y el micrófono se quedó mudo.
es_0811	Todo lo que sabemos de la peli… ¡y quiénes se roban el verano (y el corazón)!
es_0812	Messi y el Inter Miami: ¿renovación o solo se están mandando audios bonitos?
es_0813	Design Week Uruguay 2025: donde los edificios tienen más estilo que mi armario.
es_0814	Mastantuono metió el gol, y el Madrid sigue mandando en la Liga como si fuera su casa.
es_0815	¡Uñas felices y sin drama químico!
es_0816	"Hamilton le dijo ""no"" a Ferrari... ¡y Leclerc casi se convierte en humo de escape!"
es_0817	En Japón, hasta la mochila escolar cuesta un riñón... ¡y va a la primaria!
es_0818	¡Gracias, Cristina, por recordarnos que el Alzheimer también tiene beca de cuidadora!
es_0819	Sara Goldring: estafó y ahora pasea como si fuera inocente… ¡hasta el cartero la saluda!
es_0820	Cauce: donde el cine y la música se juntan... ¡y Mercedes los aguanta!
es_0821	Té verde vs. té negro: la infusión que pelea por tu cintura.
es_0822	¡Rescatado de un pozo de 20 metros… porque hasta los perros tienen ángeles con polea!
es_0823	La NASA le puso voz al Río de la Plata… y suena a que alguien dejó el grifo abierto.
es_0824	¡Montevideo quiere darle la ciudadanía... a una que ya es de acá!
es_0825	Carlos III y Trump pasan revista a la Guardia Real… porque hasta los gorros de osito necesitan un jefe.
es_0826	Del Falkor al fondo del mar: pilotos confiesan que SuBastian es más drama queen que un reality show.
es_0827	"""El Conjuro 4: cuando el ritual se vuelve rutina."""
es_0828	Los peruanos criticamos el cine como si fuéramos de la Academia… pero solo encontré un gruñón.
es_0829	¡Se armó la fiesta del granizo: viento, agua y hielo en la misma jarana!
es_0830	¡Servando y Florentino resucitan en Perú… ¡y con entradas agotadas!
es_0831	El clásico que hasta su director rechazó, ahora se pasea por los Oscar y vuelve a salas como si nada.
es_0832	MotoGP y F1: mejor vecinos de pista que cuñados.
es_0833	Juntos, más fuertes… y con mejor WiFi para el networking.
es_0834	"""Comedia, que no es poco... ni barato si te ríes en el cine."""
es_0835	Sheinbaum: hasta los extraterrestres nos miran por el cambio.
es_0836	El clima dominicano: tan impredecible que hasta los aviones piden permiso para aterrizar.
es_0837	Un poeta romano: tu nuevo gurú de autoayuda con toga.
es_0838	La IA ya no solo juega al ajedrez: ahora decide quién gana, quién corre y quién cobra.
es_0839	De Kruschev zapateando a Chávez oliendo azufre: así se arma la ONU.
es_0840	Sherlock Holmes: el misterio que se lee con palomitas.
es_0841	¡El oro se pone tan caro que hasta los dientes de los ricos brillan más!
es_0842	Punta del Este rebosa grasita… y un millonario que se cree light.
es_0843	Cavani no liga... ni en el amor ni en la cancha.
es_0844	¿Demi Lovato en “Camp Rock 3” o solo en mis sueños húmedos de 2008?
es_0845	“Leí ‘El Quijote’ y ahora vivo en modo caballero andante… mis alumnos también.”
es_0846	Harvard descubre que, después de los 60, lo único que te mantiene en pie es hacer lo que tus abuelos ya hacían... pero con pijama de yoga.
es_0847	¡El público de *Supervivientes All Stars* está más encendido que el fuego del campamento!
es_0848	Dembélé y Bonmatí se duchan en oro... ¡y no es por el champú!
es_0849	Ahora tus tareas de historia las haces en sandalias y toga, gracias a la realidad virtual.
es_0850	El ladrillo del mañana: ahora con más hojas y menos culpas.
es_0851	¿Niñera o cuidador? En octubre te cobran por hora… y hasta por respirar.
es_0852	Tim Burton y Monica Bellucci se separan: el gótico perdió a su musa... y al menos a una taza de café.
es_0853	¿Cuánto cuesta una casa de 110 m²? Tu ahorro vitalicio... y el de tus nietos.
es_0854	"Angelina Jolie estrenó película y a su país le dijo: ""¿Tú quién eres?"""
es_0855	La IA generativa quiere correr, pero las empresas le ponen zancadilla con un manual de compliance.
es_0856	La Generación Z no renuncia... ¡su paciencia se actualiza a otra app!
es_0857	Comer siempre lo mismo: cuando tu plato se convierte en una cárcel y los pediatras en tus carceleros.
es_0858	Mexicali: donde el fentanilo sube más rápido que la tortilla en el comal.
es_0859	VILPA: el atajo para vivir más… ¡sin salir del sofá!
es_0860	En Australia, el Indicador del Este casi alcanza los 9 dólares... ¡y sigue corriendo!
es_0861	Bruce Willis quedó duro de verdad tras “Duro de matar”.
es_0862	Spotify Camp Nou: donde antes había fútbol, ahora hay andamios y buenas vistas (de obras).
es_0863	El presidente llegó con Melania, saludará al rey Carlos, recordará a la reina y cenará como si no hubiera mañana.
es_0864	¡Noches de misterio: donde el único crimen es aburrirse!
es_0865	Bogotá, la capital ciclista de América Latina, se queda sin pedales... y sin modelo.
es_0866	Covial ya gastó el 70%... del presupuesto que aún no tiene.
es_0867	A los 63, este ingeniero roquero llena estadios con fans que podrían ser sus nietos… ¡pero son los novios de su hija!
es_0868	Uruguay se compra el país… ¡desde el sofá!
es_0869	Elecmetal y Longteng se unen para moler sueños (y rocas) en Indonesia.
es_0870	Thiago Cardozo le cerró la boca al Pipa... ¡y Belgrano le abrió el arco tres veces a Newell’s!
es_0871	¡Cuidado, viene un rascacielos espacial a saludar sin avisar!
es_0872	¡Roblox chateando les está derritiendo el cerebro a los niños!
es_0873	"Natalia Oreiro: ""Más verdad y menos fuegos artificiales, porfa."""
es_0874	"Cavani le dijo ""hasta nunca"" a Central Córdoba... y a sus piernas también."
es_0875	¡El Sol se despertó y trae drama!
es_0876	En San Martín de Porres, hasta las macetas dieron su opinión en “Audiencias Vecinales”.
es_0877	Los fiscales están en huelga porque el presupuesto los dejó en visto.
es_0878	¿Plan para el finde? Rock, cine y no hacer la tarea.
es_0879	"China Suárez dejó a los chicos con Benja... y su cara lo dice todo: ""¡Ay, mi paz mental!"""
es_0880	EEUU le quitó 34 toneladas de coca al narco… ¡ahora el Pacífico está más limpio que mi conciencia después de confesarme!
es_0881	Maletas ligeras y calladitas… ¡por si te pillan huyendo de la rutina!
es_0882	Mazorca perfecta: ni cruda, ni aburrida, ¡y con tres disfraces sabrosos!
es_0883	La OMS avisa: 1.400 millones con la presión alta… y sin control remoto.
es_0884	Volví a clases y mi Vivobook S16 ya hace la tarea con Copilot… ¡yo solo firmo!
es_0885	Me echaron de EE.UU. después de 11 años y ahora soy un turista en mi propio país.
es_0886	Policía mintió al decir que le robaron su arma... ¡la había regalado en Tinder!
es_0887	Ni Aitana ni Almodóvar se perdieron el desfile… ¡hasta la silla de Carolina Herrera tenía lista de espera!
es_0888	Copió a sus jefes como si fuera su sombra... y se hizo millonario en silencio.
es_0889	"La generación que cree que Robert Redford es un meme con cara de ""¿en serio?""."
es_0890	¿Qué hacen las empresas con sus PCs viejos? ¡Esperando a que se reinventen solos!
es_0891	El nuevo Superman vuela en streaming, entretiene… y hasta mete un discurso.
es_0892	Cuando tus ojos huyen más rápido que tú en una cita.
es_0893	Peñarol invitó a Cerro Largo a jugar en Montevideo: el arachán dijo que sí… pero solo si le pagan el pasaje y la pizza.
es_0894	Super Mario: 40 años saltando generaciones (y tuberías).
es_0895	“Soy un pensador anticonspirativo”, dice el tipo que pasó años cazando alienígenas en traje de oficina.
es_0896	El chamuyo regenerativo ya da dólares crocantes.
es_0897	Cuatro misterios… y el sistema sigue sin saber ni quién es.
es_0898	¡El pigargo ha vuelto… y con pollito incluido!
es_0899	¡El carbón se puso a dieta y ya no tira pedos calentones!
es_0900	Windfield House: donde Trump se pierde buscando el baño y encuentra a Churchill.
es_0901	Chile lleva tres películas a San Sebastián... ¡y el palomitas ya está sudando!
es_0902	Me compré un auto usado… y ahora rezo para que la transferencia no cueste más que el coche.
es_0903	Enrique fastidiado, Quevedo callado, Farfán y Paolo en telenovela: Alianza empata y todos dramatizan.
es_0904	MM Fiber se deshace de 91 empleados... ¡y ni siquiera los recicló!
es_0905	¡Científico dice que el asteroide 3I/ATLAS es la Wi-Fi caída de los aliens!
es_0906	¡Alan Matturro resucitó de la lesión y ya quiere estrenar botines en su nuevo club!
es_0907	Karol G y Bocelli llenaron el cielo de drones… ¡hasta los ángeles pidieron selfie!
es_0908	Oddone: Uruguay quiere entrar a la OCDE, pero primero hay que molestar a los que ya están cómodos.
es_0909	Explosión en Iztapalapa: cuando el barrio estalla… y hasta los desconocidos salen en las fotos.
es_0910	Sintep vigila a cuatro colegios que andan más apretados que el cinturón después de las fiestas.
es_0911	El Ayuntamiento le dice al Barça: “¡Ni en vuelta ni en U!”
es_0912	En Chubut hallaron al último carnívoro... ¡llegó tarde hasta para la extinción!
es_0913	Juan Pablo y Noelia siguen con su hobby, pero ahora con pañales en la mochila y sueños de calidad de vida (y siesta).
es_0914	Este domingo, los shifters corren más que tu Wi-Fi en la rambla y el Parque Roosevelt.
es_0915	Un huevo frito bien hecho es el caviar del desayuno.
es_0916	¿Nombre para tu bebé? Spoiler: todos se llaman igual.
es_0917	Un gigante del tractor logró un crédito que ni el banco creyó.
es_0918	Cuentas sin comisiones: como los ex, cada banco te cobra de forma diferente.
es_0919	Antel apaga el 2G y el 3G... ¡y hasta quiere su propia billetera, como si no supiéramos que va a cobrar recargo por respirar!
es_0920	La mujer del Ogro le metió un golazo al corazón... tras la goleada de Newell's.
es_0921	Recién graduado y ya buscando quién te aguante: tips para no morir en el intento.
es_0922	¿Planeta Marte? No, es Cañón Colorado… ¡y sí, hay señal de celular!
es_0923	¡Campeones en calzoncillos!
es_0924	La IA ya no solo piensa… ¡conspira!
es_0925	La economía de la superinteligencia: cuando hasta tu monedero piensa más que tú.
es_0926	La cirugía estética: cuando tu cara paga el peaje de la vanidad.
es_0927	Larry Ellison: el tío que se levantó un día y dijo “hoy soy el más rico del mundo… ¡y sin vender limonada!”
es_0928	"Del ""soy clase media"" al ""soy porteño y misterioso"": el historiador que destapa los secretos de los que se creen franceses en Buenos Aires."
es_0929	El micro se creyó Pac-Man y se zampó nueve autos.
es_0930	¡Primavera llegó y los puestos se pusieron amarillos de la emoción!
es_0931	“Les va a doler… y no por la despedida, ¡sino por el playback!”
es_0932	Jubilados: ahora tu plata en la cuenta gana intereses… ¡mientras vos ganás siestas!
es_0933	Berlín: cuando tu paseo histórico incluye una bomba que no sabías que seguía en oferta.
es_0934	Mango te viste para septiembre sin dejarte ni un mango.
es_0935	Milei en vivo: el caos con subtítulos.
es_0936	Nelson Castro soltó la bomba de su infancia… ¡y resultó ser un chicle de fresa!
es_0937	Si todos fueran Ned Flanders, hasta el yoga sería aburrido.
es_0938	Darwin Núñez sigue metiendo goles como si el arco fuera su cuñado.
es_0939	El Barça se queda sin champán: LaLiga le corta 100 kilos de nómina por el lío de los palcos VIP.
es_0940	La Generación Z no duerme… ¡el Wi-Fi de la ansiedad monetaria está siempre activo!
es_0941	El papá de Lamine Yamal con los dardos afilados: “Esto huele más raro que mi calcetín de gala”.
es_0942	Alianza Latina y Asia se dan la mano... ¡y el Wi-Fi!
es_0943	El ecuatoriano que sube al Chimborazo mil veces porque el sol le debe una selfie.
es_0944	Ciencia al rescate: manchas, ¡fuera de aquí!
es_0945	¡Choferes al Senado: manejan menos que tu tía en la playa y cobran más que tu jefe!
es_0946	De ángeles a blues: Denzel y Wright cantan los valores… ¡y hasta el infierno aplaude!
es_0947	En Roblox se hizo amigo… y ahora tiene un stalker pixelado.
es_0948	¿Comprar en Black Friday 2025 o seguir fingiendo que el café de sobre es gourmet?
es_0949	"Alba Flores llora, ríe y abraza a su papá: ""¡Catarsis express para la familia!"""
es_0950	¡OCP Tech aterrizó en Paraguay… y hasta el presidente fue a estrenar el baño!
es_0951	El Salón Náutico de Barcelona se pone corbata y visa para parecer más pijolandia.
es_0952	Desayunar ahora cuesta un ojo de la cara... y dos huevos.
es_0953	Claudia Uribe te enseña a hacer que el dinero haga horas extras… ¡sin que se queje!
es_0954	El Gobierno abre la llave... para regar privilegios mientras Doñana se seca.
es_0955	Costa Urbana suelta 4 millones para un paseo donde gastarás los tuyos.
es_0956	Natalia Oreiro hace cola... y cine.
es_0957	¡Lali en preventa: tu billetera llora, tu corazón baila!
es_0958	La familia de Lamine Yamal vetó el amor... ¡Nicki Nicole no pasó el examen de cuñado!
es_0959	¡Flores, fiesta y fragancia en Antigua: el 2025 huele a jardín loco!
es_0960	Tinelli y un uruguayo legendario reviven Videomatch… ¡y tu nostalgia!
es_0961	Los mosquitos más peligrosos salieron de su relación con los humanos con mejor currículum y sin pagar terapia.
es_0962	El remake de *Black Flag* dejó a los fans con sabor a ron... ¡pero del barato!
es_0963	La F1 cambia el calendario 2026: más curvas, menos siestas y sprint hasta en la pausa del café.
es_0964	"Barça ganó con Araujo; el Galatasaray de Torreira, en modo ""no me vean""."
es_0965	El INE sube el crecimiento de España porque los españoles se gastaron hasta el sueldo del vecino.
es_0966	Del papeleo al Wi-Fi: la contratación pública se pone las pilas (y el PowerPoint).
es_0967	Cómo criar líderes que abracen la diversidad sin tropezar con el Wi-Fi.
es_0968	¡El móvil de Canal 12 ya tiene más vida amorosa que yo!
es_0969	Vecinos al borde de un ataque de medianera.
es_0970	Alegorías: donde tus regalos corporativos salvan el planeta (y tu reputación).
es_0971	Cómo hacer que tu hijo se motive solo... sin convertirte en su jefe ni en su carcelero.
es_0972	¡En Puebla hasta el apoyo tiene likes!
es_0973	¡Suscríbete y come carne con descuento… antes de que te coman a ti!
es_0974	Yamandú Orsi asegura que Uruguay ya tiene el kit de paz y el manual para armarla sin pelearse.
es_0975	¡Valentín Soca arrancó el Mundial como si le hubieran puesto pilas y ya está en la final de los 5.000… metros y maravillas!
es_0976	Mercosur y EFTA se casan por lo civil... y sin aranceles.
es_0977	"El Gobierno busca polis que hablen ""alto y claro""... y también en inglés."
es_0978	James Rodríguez se esfumó: ni en el avión, ni en Tijuana... ¿se fue de vacaciones o a buscar su balón perdido?
es_0979	El proyecto que será la punta… del lápiz con que dibujaron el Plan de Vivienda en el Uruguay profundo.
es_0980	Lencería hippy y manualidades al ritmo del café de sobre en la Semana de la Moda.
es_0981	La Biblioteca Nacional: donde los libros están tristes y el concreto más.
es_0982	Las plantas de plástico están matando la vibra… y al Feng Shui.
es_0983	El MTOP promete trenes, control y menos caos… ¡como si fuera magia uruguaya!
es_0984	¡La tortuga que se fue de vacaciones y volvió 100 años después!
es_0985	¡Joe Higashi llega a *City of the Wolves*... y trae su puño de lobo hambriento!
es_0986	"Aldo Valle: ""Hasta el de Magia tiene que demostrar que no es un truco."""
es_0987	América Latina planea unir dos ciudades con un túnel submarino... porque los atascos ya no son suficientemente profundos.
es_0988	La Tómbola cumple 40 y sigue sacando premios... ¡hasta de la crisis!
es_0989	Zanahoria hervida + choclo en lata = almuerzo que no te denuncia la familia.
es_0990	¡El este europeo: el nuevo patio trasero de los hipsters!
es_0991	Catherine Fulop se lanzó al estrellato… literalmente.
es_0992	¡Felipe y Nicole remaron tan fuerte que hasta el río les pidió autógrafo!
es_0993	"""¿Con estos guantes agarrarás algo… o solo el frío?"""
es_0994	Everett Ruess se fue de mochilazo... y nunca devolvió las cartas.
es_0995	Dani García quiere conquistar el mundo... con paella y un buen tinto.
es_0996	“La gotita” se escurrió a Argentina y dejó a 40 uruguayos con la producción seca.
es_0997	Tus streamers favoritos te han estado vendiendo humo… ¡y tú pagaste el Wi-Fi!
es_0998	"Orsi dijo ""sí"" y ahora Tigo se lleva a Movistar Uruguay de la manito, con permiso de la Ursec."
es_0999	"""‘El refugio atómico’ no es lo que esperabas… y tu decepción tampoco."""
es_1000	¡Atención, viajeros: el Metro de Santiago abre... cuando se le da la gana estos días!
es_1001	La cola de caballo: porque tu abuela sabía más que tu médico (y tenía mejor peinado).
es_1002	"""Figo: 'Florentino me necesitaba más que yo a su peluca'."""
es_1003	Fingir que todo va bien: el agotamiento oculto tras la sonrisa de Instagram.
es_1004	¿Tus pulmones tienen más años que tu abuela? Haz esta prueba y rejuvenécelos antes de que tosan tus planes.
es_1005	Wall Street duda, el FMI esconde y el Gabinete explota.
es_1006	Unasev lanza el Permiso por Puntos y Marcelo Metediera ya pide multar hasta al que respire fuerte.
es_1007	Me colé en la fábrica de Coca-Cola en Uruguay… ¡y el envase retornable me contó sus secretos!
es_1008	"Lo echaron, regaló la camiseta... y el VAR le dijo: ""¡Devuélvela, que te quedas!"""
es_1009	Publicis y Cámara: hicieron magia, vendieron como churros y se llevaron el Gran Effie… ¡sin esfuerzo (aparente)!
es_1010	Bustinduy contra los 4.000 anuncios que le roban el apetito a los niños… y se lo dan a los padres culpables.
es_1011	Cómo tomarte un selfie con tu ídolo… sin salir de casa (ni que exista).
es_1012	¡Franco Colapinto festejó el cumple del ingeniero… y los hinchas de Boca se volvieron locos como si hubiera ganado la Copa!
es_1013	¡Inumet avisó: este finde, el cielo se pone *muy* de mal humor!
es_1014	Felipe y Letizia: de palacio a faraona en una noche.
es_1015	El Milrayitas le dio más luz al partido y se coronó campeón.
es_1016	Hallan restos que causan más drama que una telenovela entre el Ejecutivo y la MML.
es_1017	Le apretaron las tuercas... y la libertad.
es_1018	Mi trabajo es mi novio tóxico… y no me deja ni ir al baño.
es_1019	"Simeone: de ""Cholo"" a ""¡Ay, no!"" en cinco partidos."
es_1020	Colin Haley se metió en una grieta como si fuera el Wi-Fi del Cerro Torre: solo, en invierno y sin contraseña.
es_1021	Un mundo sin aeropuertos: donde tus vacaciones empiezan... y terminan en el sofá.
es_1022	Ignacio Pignataro debutó en la WSL... ¡y le tocó el jefe final!
es_1023	¡Atención, que el otoño trajo sus frutitas... y mi alergia!
es_1024	Montevideo le pone freno a la fiesta en el Velódromo: ¡hasta 2026 bailamos con permiso!
es_1025	¡No actualices tu dirección y hasta tu DNI se perderá en el correo!
es_1026	“El Clausura depende de nosotros… y de que me den más minutos, ¡porfa!”
es_1027	¿No eructás? ¡Tu vida social está en el limbo!
es_1028	¡Tembló México un viernes 19… como si el destino tuviera mal humor!
es_1029	¿Recuerdas ser bebé? ¡Ni yo!
es_1030	¿Freddie Mercury, el 23 de septiembre y yo en la misma fiesta? ¡Explícame esa invitación!
es_1031	Hornos que saben cuándo tienes hambre, heladeras que te juzgan por la medianoche y lavarropas que ya conocen tus secretos más sucios.
es_1032	Hamilton cambió sus Ferraris por zanahorias: ahora es fan de los conejos.
es_1033	Tener un gato es como un spa cerebral con bigotes.
es_1034	Enzo Vogrincic se reinventa: ahora hace… ¡lo que sea, menos actuar!
es_1035	¡Excavando por la gloria… y por no despertar a los vecinos!
es_1036	El agua ya no sabe si mojarte o dejarte seco: la ONU dice que está en modo bipolar.
es_1037	Brasil: donde te operas la nariz y te sobra para un mojito.
es_1038	Patricia Madrid: 28 años con la misma receta… ¡y era de otro paciente!
es_1039	¡Por fin podrás pedir un café... y que te lo cobren como en la tele!
es_1040	Llegó con buñuelos crudos, mal escurridos y hasta el último lugar se los llevó.
